Name,World,Type,Etat,SubEtat,Flag,DES,ETA,OffsetBX,OffsetBY,OffsetHY,FollowSprite,HitPoints,UnkGroup,HitSprite,FollowEnabled,LabelOffsets,Commands
,Mountain,135,2,3,,12,7,24,14,0,3,0,7,254,0,1_7,11_0_0_100_23_0_11_1_1_100_23_1_33_255
,All,136,0,0,,3,0,80,80,48,0,1,7,0,0,,2_254_33_255
,All,136,0,0,,3,0,80,80,48,0,1,7,0,0,,30_254_33_255
,All,137,5,57,,4,2,80,32,0,0,200,7,254,0,,2_254_33_255
,All,137,5,57,,4,2,80,32,0,0,200,1,254,0,,2_254_33_255
,All,137,5,57,,4,2,80,32,0,0,200,4,254,0,,2_254_33_255
,Music,138,0,10,,15,13,64,0,10,5,0,4,0,32,69_7_15_23_31_39_47_55_63,2_254_23_0_11_1_5_11_20_1_2_0_23_1_11_99_20_1_0_2_23_2_11_99_20_1_254_2_23_3_11_99_20_1_254_0_23_4_11_99_20_1_0_2_23_5_11_99_20_1_2_0_23_6_11_99_20_1_1_254_23_7_11_99_20_1_0_0_23_8_33_255
,Music,138,0,10,,15,13,64,0,10,5,0,4,0,32,53_7_15_23_31_39_47,2_254_23_0_11_1_5_11_20_1_254_0_23_1_11_99_20_1_0_254_23_2_11_99_20_1_1_0_23_3_11_99_20_1_0_2_23_4_11_99_20_1_254_0_23_5_11_99_20_1_0_0_23_6_33_255
,Music,139,2,3,,15,13,56,128,16,0,1,7,0,0,,
,Mountain,140,0,0,,26,21,36,32,20,0,1,4,255,0,13_7,2_200_23_0_11_0_2_10_20_254_0_1_23_1_33_255
,Image,140,0,0,,22,18,36,32,20,0,1,4,255,0,13_7,2_200_23_0_11_0_2_10_20_254_0_1_23_1_33_255
,Cave,140,0,0,,25,24,36,32,20,0,1,4,255,0,13_7,2_200_23_0_11_0_2_10_20_254_0_1_23_1_33_255
,Jungle,140,0,1,,25,21,36,32,20,0,1,4,255,0,,2_254_33_255
,Jungle,140,0,1,,25,21,36,32,20,0,1,1,255,0,,2_254_33_255
,Music,140,0,1,,28,25,36,32,20,0,1,4,255,0,,2_254_33_255
,Music,140,0,1,,28,25,36,32,20,0,1,4,255,0,1_9,11_99_20_1_1_0_23_0_11_99_20_1_255_0_23_1_33_255
,Music,140,0,1,,28,25,36,32,20,0,1,4,255,0,1_9,11_99_20_1_0_255_23_0_11_99_20_1_0_1_23_1_33_255
,Mountain,140,0,1,,26,21,36,32,20,0,1,4,255,0,,2_254_33_255
,Mountain,140,0,1,,26,21,36,32,20,0,1,4,255,0,1_9,11_99_20_1_1_0_23_0_11_99_20_1_255_0_23_1_33_255
,Mountain,140,0,1,,26,21,36,32,20,0,1,4,255,0,1_9,11_99_20_1_0_255_23_0_11_99_20_1_0_1_23_1_33_255
,Image,140,0,1,,22,18,36,32,20,0,1,4,255,0,,2_254_33_255
,Image,140,0,1,,22,18,36,32,20,0,1,4,255,0,1_9,11_99_20_1_0_255_23_0_11_99_20_1_0_1_23_1_33_255
,Image,140,0,1,,22,18,36,32,20,0,1,4,255,0,1_9,11_99_20_1_1_0_23_0_11_99_20_1_255_0_23_1_33_255
,Cave,140,0,1,,25,24,36,32,20,0,1,4,255,0,1_9,11_99_20_1_0_255_23_0_11_99_20_1_0_1_23_1_33_255
,Cave,140,0,1,,25,24,36,32,20,0,1,4,255,0,,2_254_33_255
,Cave,140,0,1,,25,24,36,32,20,0,1,4,255,0,1_9,11_99_20_1_1_0_23_0_11_99_20_1_255_0_23_1_33_255
,Cake,140,0,1,,21,20,36,32,20,0,1,4,255,0,,2_254_33_255
,All,141,0,22,,1,0,5,5,0,0,1,4,254,0,,
,All,141,0,26,,1,0,5,5,0,0,1,1,254,0,,
,All,141,0,28,,1,0,5,5,0,0,1,1,254,0,,
,All,141,0,29,,1,0,5,5,0,0,1,1,254,0,,
,All,141,0,32,,1,0,5,5,0,0,1,4,254,0,,
,All,141,0,32,,1,0,5,5,0,0,1,1,254,0,,
,All,142,5,19,,4,2,80,64,32,0,200,7,0,0,,2_254_33_255
,All,143,5,20,,4,2,80,64,48,0,0,7,0,0,,2_254_33_255
,All,143,5,20,,4,2,80,64,48,0,0,7,0,0,,30_254_33_255
,Music,145,0,0,,24,21,80,96,50,0,4,4,255,0,,2_254_33_255
,Music,145,0,0,,24,21,80,96,50,0,4,1,255,0,,2_254_33_255
,Image,145,0,0,,27,24,80,96,50,0,4,4,255,0,,2_254_33_255
,Cave,145,0,0,,16,14,80,96,50,0,4,4,255,0,,2_254_33_255
,Music,146,0,4,,24,21,80,80,0,0,0,7,254,0,,2_254_33_255
,Image,146,0,4,,27,24,80,80,0,0,0,7,254,0,,30_254_33_255
,Cave,146,0,4,,16,14,80,80,0,0,0,7,254,0,,2_254_33_255
,Jungle,147,0,2,,14,12,80,96,0,0,1,0,0,0,,2_254_33_255
,Jungle,147,0,2,,14,12,80,96,0,0,2,0,0,0,,2_254_33_255
,Jungle,147,0,2,,14,12,80,96,0,0,0,0,254,0,,2_254_33_255
,Music,149,0,0,,20,17,56,128,16,0,0,1,0,0,,2_254_33_255
,Cave,150,0,0,,24,23,128,200,32,0,8,1,255,0,13_23_23_23_57_163_163_129_129_129_129_197_197,8_0_5_0_19_6_11_2_5_1_19_1_11_0_8_0_5_2_2_100_24_0_11_1_8_0_5_3_2_100_24_1_11_3_8_0_5_4_30_70_24_2_11_4_2_70_8_1_5_15_20_60_2_0_24_3_11_5_8_1_5_13_20_60_254_0_8_0_5_2_19_1_8_1_5_15_20_60_2_0_8_0_5_4_30_80_24_4_11_6_30_60_8_0_5_4_30_10_8_1_5_15_20_106_3_0_24_5_11_11_30_60_8_0_5_4_30_60_8_1_5_15_20_193_3_0_24_6_11_8_30_200_24_7_11_7_30_30_8_1_5_15_20_48_2_0_8_0_5_2_20_1_0_0_24_8_11_9_19_3_24_9_11_10_8_2_5_0_30_72_20_6_3_251_20_5_3_252_20_5_3_253_20_5_3_254_20_6_3_255_20_15_0_0_24_10_11_12_30_200_24_11_11_13_8_1_5_13_20_40_254_0_8_0_5_5_24_12_33_255
,Jungle,151,2,2,,10,5,80,64,50,0,0,0,254,0,10_26_20_36,11_0_17_2_0_26_0_24_1_11_1_8_2_5_2_0_15_5_11_11_2_0_10_24_2_11_3_8_2_5_2_1_15_5_11_11_4_1_10_24_3_33_255
,Mountain,151,2,2,,11,6,80,64,50,0,0,4,254,0,10_26_20_36,11_0_17_2_0_26_0_24_1_11_1_8_2_5_2_0_15_5_11_11_2_0_10_24_2_11_3_8_2_5_2_1_15_5_11_11_4_1_10_24_3_33_255
,Cave,151,2,2,,10,6,80,64,50,0,0,4,254,0,10_26_20_36,11_0_17_2_0_26_0_24_1_11_1_8_2_5_2_0_15_5_11_11_2_0_10_24_2_11_3_8_2_5_2_1_15_5_11_11_4_1_10_24_3_33_255
,Jungle,153,0,0,,26,22,80,32,0,0,0,7,0,0,1_1,11_0_2_254_24_0_11_1_5_3_2_200_24_1_33_255
,Music,153,0,0,,29,26,80,32,0,0,0,7,0,0,1_1,11_0_2_254_24_0_11_1_5_3_2_200_24_1_33_255
,Mountain,153,0,0,,27,22,80,32,0,0,0,7,0,0,1_1,11_0_2_254_24_0_11_1_5_3_2_200_24_1_33_255
,Music,154,0,13,,15,13,64,0,10,5,0,4,0,32,53_7_15_23_31_39_47,2_254_23_0_11_1_5_14_20_1_1_1_23_1_11_99_20_1_255_1_23_2_11_99_20_1_2_0_23_3_11_99_20_1_255_255_23_4_11_99_20_1_1_255_23_5_11_99_20_1_0_0_23_6_33_255
,Music,154,0,13,,15,13,64,0,10,5,0,4,0,32,37_7_15_23_31,2_254_23_0_11_1_5_14_20_1_0_1_23_1_11_99_20_1_2_0_23_2_11_99_20_1_0_254_23_3_11_99_20_1_0_0_23_4_33_255
,Music,155,0,15,,15,13,64,0,10,5,0,4,0,32,21_7_15,2_254_23_0_11_1_5_16_20_1_1_0_23_1_11_99_20_1_0_0_23_2_33_255
,Music,156,1,0,,17,14,80,80,64,0,254,4,254,0,1_7_13,11_0_2_200_24_0_11_1_0_200_24_1_11_2_1_200_24_2_33_255
,Jungle,157,0,0,,24,20,50,80,0,0,255,1,0,0,,2_254_33_255
,Mountain,157,0,0,,28,23,50,80,0,0,255,7,0,0,,2_254_33_255
,Image,157,0,0,,15,11,50,80,0,0,255,7,0,0,,30_254_33_255
,Cave,157,0,0,,27,26,50,80,0,0,255,7,0,0,,2_254_33_255
,Jungle,157,0,1,,24,20,50,80,0,0,0,7,0,0,,2_254_33_255
,Mountain,157,0,1,,28,23,50,80,0,0,0,7,0,0,,2_254_33_255
,Image,157,0,1,,15,11,50,80,0,0,0,7,0,0,,30_254_33_255
,Cave,157,0,1,,27,26,50,80,0,0,0,7,0,0,,2_254_33_255
,All,158,9,0,,2,1,80,64,0,0,0,7,254,0,,30_250_33_255
,All,158,9,1,,2,1,80,64,0,0,0,7,254,0,,30_250_33_255
,All,158,9,3,,2,1,80,64,0,0,0,7,254,0,,30_250_33_255
,All,158,9,6,,2,1,80,64,0,0,0,7,254,0,,30_250_33_255
,All,158,9,9,,2,1,80,64,0,0,0,7,254,0,,30_250_33_255
,Music,159,3,0,,16,13,112,192,8,4,0,4,0,32,,
,Music,160,4,0,,16,13,112,240,4,4,0,4,0,32,,
,All,161,5,24,,4,2,0,0,0,0,200,7,254,0,,
,All,161,5,24,,4,2,18,16,0,0,200,7,254,0,,
,All,161,5,25,,4,2,0,0,0,0,200,7,254,0,,
,All,161,5,26,,4,2,0,0,0,0,200,7,254,0,,
,All,161,5,27,,4,2,0,0,0,0,200,7,254,0,,
,All,161,5,28,,4,2,0,0,0,0,200,7,254,0,,
,All,161,5,29,,4,2,0,0,0,0,200,7,254,0,,
,All,161,5,30,,4,2,0,0,0,0,200,7,254,0,,
,All,161,5,31,,4,2,0,0,0,0,200,7,254,0,,
,Cave,162,0,13,,28,27,60,96,8,0,0,4,0,32,,30_200_33_255
,Cave,163,0,2,,28,27,16,16,0,0,0,4,0,0,,2_254_33_255
,Cave,163,0,4,,28,27,16,16,0,0,0,4,0,0,,2_254_33_255
,Cave,163,0,5,,28,27,16,16,0,0,0,4,0,0,,2_254_33_255
,Cave,163,0,6,,28,27,16,16,0,0,0,4,0,0,,2_254_33_255
,Cave,163,0,7,,28,27,16,16,0,0,0,4,0,0,,2_254_33_255
,Cave,163,0,8,,28,27,16,16,0,0,0,4,0,0,,2_254_33_255
,Cave,163,0,9,,28,27,16,16,0,0,0,4,0,0,,2_254_33_255
,Cave,163,0,10,,28,27,16,16,0,0,0,4,0,0,,2_254_33_255
,Cave,163,0,12,,28,27,16,16,0,0,0,4,0,0,,2_254_33_255
,All,164,10,2,,2,1,0,0,0,0,0,4,254,0,,
,Jungle,165,0,0,,13,11,80,95,50,3,2,4,255,0,17_39_17_59_81_59,11_0_8_0_5_7_19_1_23_0_11_5_8_1_5_13_11_2_0_100_2_1_8_0_5_0_19_1_0_100_23_1_11_4_8_0_5_14_19_1_24_2_11_1_8_0_5_7_19_1_23_3_11_6_8_1_5_13_11_3_1_100_2_1_8_0_5_0_19_1_1_100_23_4_11_4_8_0_5_14_19_1_24_5_33_255
,All,166,5,53,,4,2,80,80,0,0,254,4,0,0,,2_254_33_255
,Jungle,167,0,12,,16,13,20,30,9,0,1,4,254,32,,2_254_33_255
,Cave,170,3,0,,24,23,80,80,0,0,0,7,255,0,,30_200_33_255
,Jungle,171,6,9,,23,19,80,80,48,0,1,7,0,0,,30_254_33_255
,Mountain,172,0,0,,14,11,80,127,0,3,15,4,254,0,1_23_97_81_1_81_1_1_1_1_115_81_1,11_10_8_0_5_14_19_1_24_0_11_11_8_0_5_10_19_1_17_70_28_1_24_2_24_3_11_13_8_1_5_1_19_1_8_0_5_9_19_1_24_4_11_17_8_1_5_0_19_2_24_5_11_0_8_0_5_3_19_1_8_0_5_4_19_1_8_0_5_14_24_6_11_1_8_0_5_14_24_7_11_7_8_0_5_9_19_1_8_0_5_15_19_1_24_8_11_12_8_0_5_13_19_2_24_9_11_14_8_0_5_11_19_1_11_15_30_200_24_10_11_16_8_0_5_12_19_1_24_11_11_8_30_10_24_12_33_255
,Image,173,0,0,,23,19,0,0,0,0,0,4,0,0,13_17_27_63,2_250_2_250_20_150_240_0_20_40_248_0_2_1_30_250_23_0_30_200_23_1_20_64_0_6_2_1_30_200_23_2_20_16_3_253_20_16_6_253_20_16_9_253_20_32_12_253_20_16_9_253_20_16_6_253_20_16_3_253_20_1_0_0_30_200_23_3_30_50_20_16_4_240_20_16_8_248_20_16_12_252_20_16_16_4_20_16_16_8_20_16_16_16_20_16_16_6_20_16_16_250_20_250_16_0_33_255
,Image,174,0,1,,24,21,80,96,0,0,2,4,255,0,,30_200_33_255
,Image,174,0,16,,24,21,80,96,0,0,2,4,255,0,,30_200_33_255
,Image,175,0,7,,13,7,90,48,8,0,0,4,254,32,,30_250_33_255
,Image,175,0,16,,13,7,90,48,8,0,0,4,254,0,,30_250_33_255
,Image,176,0,0,,13,7,78,127,7,0,1,4,254,32,,30_250_33_255
,Image,177,0,12,,13,7,90,64,10,0,1,4,254,32,,30_250_33_255
,Image,177,2,2,,13,7,90,64,10,0,1,4,254,32,,30_250_33_255
,Image,178,0,2,,13,7,78,127,7,0,3,4,254,32,,30_200_33_255
,Image,178,0,2,,13,7,78,127,7,0,1,4,254,32,,30_200_33_255
,Image,179,0,2,,13,7,78,127,7,0,1,4,254,32,,30_200_33_255
,Music,180,0,2,,12,10,128,200,32,0,12,7,255,0,,2_254_33_255
,Music,181,0,8,,12,10,80,96,0,0,1,4,0,0,,30_254_33_255
,Music,181,0,9,,12,10,80,96,0,0,0,4,0,0,,30_254_33_255
,Music,182,0,4,,17,14,80,72,12,0,1,4,254,0,,2_254_33_255
,Music,183,0,2,,12,10,128,200,32,0,255,7,255,0,,2_254_33_255
,Image,184,0,1,,24,21,80,96,0,0,2,4,255,0,,1_1_30_200_33_255
,Image,184,0,16,,24,21,80,96,0,0,2,4,255,0,,1_1_30_200_33_255
,Music,185,1,0,,17,14,80,80,64,0,254,4,254,0,1_7_13,11_0_2_200_24_0_11_1_0_200_24_1_11_2_1_200_24_2_33_255
,Image,186,0,0,,24,21,80,96,0,0,0,7,0,0,,30_200_33_255
,Image,187,0,6,,23,19,128,200,0,0,6,4,255,0,,30_200_33_255
,Cave,188,0,7,,23,22,18,32,5,0,0,4,254,32,,2_254_33_255
,Cave,189,0,7,,23,22,18,32,5,0,0,4,254,32,1_9,11_99_20_1_0_254_23_0_11_99_20_1_0_2_23_1_33_255
,Cave,189,0,7,,23,22,18,32,5,0,0,4,254,32,1_9,11_99_20_1_2_0_23_0_11_99_20_1_254_0_23_1_33_255
,Image,190,2,10,,23,19,128,120,1,1,0,7,254,32,,30_200_33_255
,Image,191,2,1,,13,7,78,127,7,0,0,4,255,0,,30_250_33_255
,Image,191,2,1,,13,7,78,127,7,0,1,4,255,0,,30_250_33_255
,Image,191,2,1,,13,7,78,127,7,0,7,4,255,0,,30_250_33_255
,Image,191,2,1,,13,7,78,127,7,0,2,4,255,0,,30_250_33_255
,Image,191,2,1,,13,7,78,127,7,0,3,4,255,0,,30_250_33_255
,Image,191,2,1,,13,7,78,127,7,0,6,4,255,0,,30_250_33_255
,Image,191,2,1,,13,7,78,127,7,0,5,4,255,0,,30_250_33_255
,Image,192,1,2,,19,15,32,32,16,0,0,7,254,0,,
,Image,193,0,0,,26,23,79,97,64,0,1,7,255,0,,
,Image,194,1,0,,26,23,79,97,64,0,1,7,255,0,1_9,11_0_20_200_0_224_24_0_11_1_20_200_0_32_24_1_33_255
,Image,194,1,2,,26,23,79,97,64,0,1,7,255,0,1_9,11_0_20_200_233_233_24_0_11_1_20_200_23_23_24_1_33_255
,Image,194,1,4,,26,23,79,97,64,0,1,7,255,0,1_9,11_0_20_200_23_233_24_0_11_1_20_200_233_23_24_1_33_255
,Image,194,1,6,,26,23,79,97,64,0,1,7,255,0,1_9,11_0_20_200_224_0_24_0_11_1_20_200_32_0_24_1_33_255
,Cave,195,0,11,,20,19,80,96,48,0,4,4,254,0,,30_200_33_255
,Cave,196,0,10,,20,19,64,80,16,0,0,7,0,0,,1_1_30_200_33_255
,Jungle,197,5,32,,29,2,152,93,0,0,0,7,254,0,,30_200_33_255
,Music,197,5,32,,32,2,152,93,0,0,0,7,254,0,,30_200_33_255
,Mountain,197,5,32,,29,2,152,93,0,0,0,7,254,0,,30_200_33_255
,Image,197,5,32,,31,2,152,93,0,0,0,7,254,0,,30_200_33_255
,Cave,197,5,32,,35,2,152,93,0,0,0,7,254,0,,30_200_33_255
,Mountain,198,0,0,,16,13,128,200,30,0,200,7,253,0,,2_254_33_255
,Mountain,199,0,13,,16,13,80,96,0,0,1,4,0,0,,30_254_33_255
,Mountain,199,0,14,,16,13,80,96,0,0,2,4,0,0,,30_254_33_255
,Mountain,199,0,15,,16,13,80,96,0,0,3,4,0,0,,30_254_33_255
,All,202,0,57,,1,0,80,48,16,0,0,7,0,0,,30_200_33_255
,All,202,0,58,,1,0,80,48,16,0,0,7,0,0,,30_200_33_255
,Image,203,0,17,,19,15,128,200,100,0,0,7,254,0,,
,Cake,204,0,0,,26,0,80,80,20,0,0,7,254,0,,2_254_33_255
,All,205,5,1,,4,2,60,48,32,0,1,7,254,0,,30_200_33_255
,All,206,2,22,,1,0,80,80,20,0,0,7,255,0,,2_254_33_255
,All,206,2,22,,1,0,80,80,20,0,0,7,255,0,,30_254_33_255
,Cake,207,0,0,,23,22,24,36,12,0,0,4,0,0,,2_254_33_255
,Music,208,0,0,,31,28,64,64,64,0,0,7,0,0,,2_254_33_255
,Mountain,208,0,0,,10,4,64,64,64,0,0,7,0,0,,2_254_33_255
,Image,208,0,0,,12,6,64,64,64,0,0,7,0,0,,30_254_33_255
,Cave,208,0,0,,12,8,64,64,64,0,0,7,0,0,,2_254_33_255
,Cake,208,0,0,,10,4,64,64,64,0,0,7,0,0,,2_254_33_255
,Cake,209,0,3,,13,10,72,112,0,0,0,7,255,0,285_285_285_285_285,11_0_20_45_16_0_20_1_0_0_24_0_11_2_20_4_252_0_20_8_248_0_20_40_240_0_20_8_248_0_20_4_252_0_20_2_0_0_20_4_4_0_20_8_8_0_20_90_16_0_20_8_8_0_20_4_4_0_20_2_0_0_20_4_252_0_20_8_248_0_20_90_240_0_20_8_248_0_20_4_252_0_20_2_0_0_20_4_4_0_20_8_8_0_20_40_16_0_20_8_8_0_20_4_4_0_20_1_0_0_24_1_11_3_20_2_253_0_20_4_250_0_20_8_244_0_20_30_232_0_20_8_244_0_20_4_250_0_20_2_253_0_20_1_0_0_20_2_3_0_20_4_6_0_20_8_12_0_20_70_24_0_20_8_12_0_20_4_6_0_20_2_3_0_20_1_0_0_20_2_253_0_20_4_250_0_20_8_244_0_20_70_232_0_20_8_244_0_20_4_250_0_20_2_253_0_20_1_0_0_20_2_3_0_20_4_6_0_20_8_12_0_20_30_24_0_20_8_12_0_20_4_6_0_20_2_3_0_20_1_0_0_24_2_11_4_20_32_1_0_20_32_2_0_20_100_3_0_20_1_4_0_20_80_3_0_20_100_3_0_20_32_2_0_20_32_1_0_20_1_0_0_24_3_11_1_30_1_24_4_33_255
,Cake,210,0,3,,13,10,72,112,0,0,0,7,255,0,245_245_245_245,11_0_20_85_240_0_20_1_0_0_24_0_11_2_20_4_252_0_20_8_248_0_20_40_240_0_20_8_248_0_20_4_252_0_20_2_0_0_20_4_4_0_20_8_8_0_20_90_16_0_20_8_8_0_20_4_4_0_20_2_0_0_20_4_252_0_20_8_248_0_20_90_240_0_20_8_248_0_20_4_252_0_20_2_0_0_20_4_4_0_20_8_8_0_20_40_16_0_20_8_8_0_20_4_4_0_20_1_0_0_24_1_11_3_20_2_253_0_20_4_250_0_20_8_244_0_20_30_232_0_20_8_244_0_20_4_250_0_20_2_253_0_20_1_0_0_20_2_3_0_20_4_6_0_20_8_12_0_20_70_24_0_20_8_12_0_20_4_6_0_20_2_3_0_20_1_0_0_20_2_253_0_20_4_250_0_20_8_244_0_20_70_232_0_20_8_244_0_20_4_250_0_20_2_253_0_20_1_0_0_20_2_3_0_20_4_6_0_20_8_12_0_20_30_24_0_20_8_12_0_20_4_6_0_20_2_3_0_20_1_0_0_24_2_11_1_30_1_24_3_33_255
,Mountain,211,2,8,,16,13,32,32,128,0,0,7,0,0,,30_254_33_255
,Cake,212,0,7,,24,13,128,240,88,0,0,4,255,0,,2_254_33_255
,Cake,212,0,9,,24,13,128,240,88,0,0,4,255,0,,2_254_33_255
,Cake,212,0,13,,24,13,128,240,88,0,0,4,255,0,,2_254_33_255
,Cake,212,0,15,,24,13,128,240,0,0,0,4,0,0,,2_254_33_255
,Cake,212,0,39,,24,13,128,240,0,0,1,4,255,0,,2_254_33_255
,Image,213,0,37,,19,15,128,200,100,0,12,7,254,0,1_7,11_0_19_1_23_0_11_1_30_200_24_1_33_255
,Cave,214,0,0,,11,7,80,100,10,0,0,4,254,32,,19_200_33_255
,Cake,215,0,0,,24,13,96,128,64,0,0,7,0,0,,30_200_33_255
,Cave,216,0,0,,30,29,80,80,48,0,0,4,0,0,1_11_25,11_0_8_0_5_0_19_1_24_0_11_1_8_0_5_1_20_1_0_0_19_1_24_1_11_2_5_2_20_1_0_0_19_1_24_2_33_255
,Music,217,2,0,,18,15,80,96,48,0,6,4,255,0,12_16_26_26_26_93_93_85_93_26_93,11_5_17_2_0_26_0_1_2_24_1_11_6_0_2_11_0_8_2_5_0_19_1_24_2_11_7_30_10_24_3_11_1_8_0_5_0_19_1_19_1_19_1_24_4_11_2_8_0_5_1_19_1_24_5_11_3_8_0_5_7_19_1_24_6_11_4_17_3_2_26_7_8_0_5_2_19_1_19_1_19_1_24_8_11_9_5_2_19_1_24_9_11_8_8_1_5_0_19_1_24_10_33_255
,Cake,218,0,0,,11,6,128,198,112,0,8,4,254,0,29_29_47_9_53,8_2_5_0_24_0_19_1_11_0_8_0_5_0_20_0_0_255_8_0_5_1_19_1_20_0_0_249_11_1_30_200_24_1_11_3_8_0_5_4_23_2_11_4_8_0_5_2_19_1_24_3_11_2_8_0_5_3_0_200_24_4_33_255
,Mountain,219,0,16,,18,14,128,128,128,0,100,4,0,0,,2_254_33_255
,Mountain,220,0,23,,18,14,128,128,128,0,0,4,0,0,,2_254_33_255
,Mountain,221,0,22,,18,14,128,128,128,0,100,7,0,0,,2_254_33_255
,Mountain,222,2,3,,18,14,128,128,128,0,0,7,0,0,,2_254_33_255
,Cake,223,1,0,,11,7,128,200,64,0,8,4,254,0,,30_200_33_255
,Cake,224,0,9,,11,7,192,128,170,0,1,7,254,0,,20_12_128_0_20_2_144_0_20_2_160_0_20_2_176_0_20_2_192_0_20_2_208_0_20_2_224_0_20_2_240_0_20_1_16_0_20_1_32_0_20_1_48_0_20_1_64_0_20_1_80_0_20_1_96_0_20_1_112_0_20_30_127_0_33_255
,Image,225,0,1,,24,21,80,96,0,0,2,4,255,0,,30_200_33_255
,Image,225,0,16,,24,21,80,96,0,0,2,4,255,0,,30_200_33_255
,Image,226,0,1,,24,21,80,96,0,0,2,4,255,0,,1_1_30_200_33_255
,Image,226,0,16,,24,21,80,96,0,0,2,4,255,0,,1_1_30_200_33_255
,Jungle,227,0,13,,15,12,80,80,48,0,12,4,254,0,1_7,11_1_19_1_23_0_11_2_30_200_24_1_33_255
,Cave,228,0,0,,32,31,80,80,48,0,1,4,254,0,1_11_11,11_0_8_0_5_0_19_1_24_0_11_1_8_0_5_2_19_1_24_1_11_2_8_0_5_1_19_5_24_2_33_255
,Image,229,0,8,,13,7,90,96,48,0,0,4,254,0,,30_250_33_255
,Image,230,0,9,,13,7,90,96,96,0,1,4,254,0,,30_250_33_255
,Image,230,0,9,,13,7,90,96,96,0,0,4,254,0,,30_250_33_255
,Cake,231,0,0,,11,5,116,160,112,0,8,4,254,0,,2_254_33_255
,Cake,232,0,0,,11,5,116,160,112,0,8,4,254,0,,2_254_33_255
,Cake,233,0,8,,11,5,116,152,136,0,0,7,254,0,,30_200_33_255
,Cave,234,0,0,,33,32,50,80,0,0,255,7,254,0,,2_254_33_255
,All,236,5,58,,4,2,80,136,88,0,0,4,254,0,,2_254_33_255
,Image,237,0,0,,29,26,72,47,10,0,0,4,254,32,1_1,11_0_8_0_5_0_19_1_24_0_11_1_8_0_5_1_19_1_24_1_33_255
,All,238,5,12,,4,2,64,48,32,0,0,7,0,0,,2_254_33_255
,Image,240,0,1,,13,7,78,127,32,0,1,4,254,0,,30_250_33_255
,Image,241,0,3,,13,7,78,127,32,0,1,4,254,0,,30_200_33_255
,Image,241,0,3,,13,7,78,127,32,0,3,4,254,0,,30_200_33_255
,Image,242,0,3,,13,7,78,127,32,0,1,4,254,0,,30_200_33_255
,Image,243,0,23,,13,7,88,144,16,2,1,5,254,32,,2_254_33_255
,Image,244,1,4,,19,15,32,32,18,0,0,7,254,0,,
,Cave,245,0,0,,34,33,80,32,0,0,0,7,0,0,,30_254_33_255
,Cake,246,0,25,,24,13,92,204,0,0,0,4,0,0,,2_254_33_255
,Cave,248,3,1,,24,23,192,128,170,0,1,7,254,0,,2_254_33_255
,Image,249,0,1,,30,20,0,0,0,0,0,4,0,0,1,30_200_20_16_0_240_20_16_0_244_20_16_0_248_20_16_0_252_20_16_0_254_23_0_33_255
,Image,249,0,2,,30,20,0,0,0,0,0,4,0,0,1,30_180_20_16_0_240_20_16_0_244_20_16_0_248_20_16_0_252_20_16_0_254_23_0_33_255
,Image,250,0,15,,13,7,90,48,8,0,0,4,254,0,,30_250_33_255
,Image,251,0,3,,23,20,160,0,0,0,0,4,0,0,,30_200_33_255
,Image,252,0,4,,23,20,160,0,0,0,0,4,0,0,,30_200_33_255
,Jungle,256,0,5,,31,26,64,64,0,0,255,7,0,0,,2_254_33_255
,Jungle,257,0,0,,31,26,64,64,0,0,255,4,0,0,,2_254_33_255
