Name,World,Type,Etat,SubEtat,Flag,DES,ETA,OffsetBX,OffsetBY,OffsetHY,FollowSprite,HitPoints,UnkGroup,HitSprite,FollowEnabled,LabelOffsets,Commands
Antitoon (Flies around platform left and drops),Mountain,123,1,0,Normal,24,19,80,80,48,7,1,4,254,0,3_13_21_29_41_47_53,11_99_5_0_20_1_240_0_23_0_11_99_5_1_20_1_0_1_23_1_11_99_20_1_16_0_23_2_11_99_20_1_0_255_23_3_11_5_8_2_5_1_30_200_23_4_11_2_0_200_24_5_11_3_1_200_24_6_33_255
Antitoon (Flies around platform left),Mountain,123,1,0,Normal,24,19,80,80,48,6,1,4,254,0,3_13_21_29_37_43,11_99_5_0_20_1_240_0_23_0_11_99_5_1_20_1_0_1_23_1_11_99_20_1_16_0_23_2_11_99_20_1_0_255_23_3_11_2_0_200_24_4_11_3_1_200_24_5_33_255
Antitoon (Walker and Jumper),Image,123,1,0,Normal,21,17,80,80,48,4,1,4,254,0,1_7_25,11_2_0_200_24_0_11_3_1_200_24_1_11_4_8_0_5_2_19_1_20_1_0_254_11_1_30_200_24_2_33_255
Antitoon (Flies around platform right),Image,123,1,0,Normal,21,17,80,80,48,6,1,4,254,0,3_13_21_29_37_43,11_99_5_0_20_1_16_0_23_0_11_99_5_1_20_1_0_1_23_1_11_99_20_1_240_0_23_2_11_99_20_1_0_255_23_3_11_2_0_200_24_4_11_3_1_200_24_5_33_255
Antitoon (Flies around platform left),Image,123,1,0,Normal,21,17,80,80,48,6,1,4,254,0,3_13_21_29_37_43,11_99_5_0_20_1_240_0_23_0_11_99_5_1_20_1_0_1_23_1_11_99_20_1_16_0_23_2_11_99_20_1_0_255_23_3_11_2_0_200_24_4_11_3_1_200_24_5_33_255
Antitoon (Flies around platform left and drops),Image,123,1,0,Normal,21,17,80,80,48,7,1,4,254,0,3_13_21_29_41_47_53,11_99_5_0_20_1_240_0_23_0_11_99_5_1_20_1_0_1_23_1_11_99_20_1_16_0_23_2_11_99_20_1_0_255_23_3_11_5_8_2_5_1_30_200_23_4_11_2_0_200_24_5_11_3_1_200_24_6_33_255
Antitoon (Walker),Image,123,1,0,Normal,21,17,80,80,48,1,1,4,254,0,1_7_13,11_2_0_200_24_0_11_3_1_200_24_1_11_1_30_200_24_2_33_255
Antitoon (Walker),Cave,123,1,0,Normal,22,21,80,80,48,1,1,4,254,0,1_7_13,11_2_0_200_24_0_11_3_1_200_24_1_11_1_30_200_24_2_33_255
Antitoon (Flies around platform left),Cake,123,1,0,Normal,20,19,80,80,48,6,1,4,254,0,3_13_21_29_37_43,11_99_5_0_20_1_240_0_23_0_11_99_5_1_20_1_0_1_23_1_11_99_20_1_16_0_23_2_11_99_20_1_0_255_23_3_11_2_0_200_24_4_11_3_1_200_24_5_33_255
Antitoon (Walker),Cake,123,1,0,Normal,20,19,80,80,48,1,1,4,254,0,1_7_13,11_2_0_200_24_0_11_3_1_200_24_1_11_1_30_200_24_2_33_255
Back Sign,Jungle,124,0,13,Normal,12,7,64,0,0,0,0,4,254,0,,
Back SIgn,Music,124,0,13,Normal,10,6,64,0,0,0,0,4,254,0,,
Back Sign,Mountain,124,0,13,Normal,12,7,64,0,0,0,0,4,254,0,,
Back Sign,Image,124,0,13,Normal,14,8,64,0,0,0,0,4,254,0,,
Back Sign,Cave,124,0,13,Normal,13,9,64,0,0,0,0,4,254,0,,
Antitoon's Eyes,Jungle,130,0,5,Always,21,18,80,80,48,0,0,7,0,0,,30_200_33_255
Antitoon's Eyes,Music,130,0,5,Always,22,19,80,80,48,0,0,7,0,0,,30_200_33_255
Antitoon's Eyes,Mountain,130,0,5,Always,24,19,80,80,48,0,0,7,0,0,,30_200_33_255
Antitoon's Eyes,Image,130,0,5,Always,21,17,80,80,48,0,0,7,0,0,,30_200_33_255
Antitoon's Eyes,Cave,130,0,5,Always,22,21,80,80,48,0,0,7,0,0,,30_200_33_255
Antitoon's Eyes,Cake,130,0,5,Always,20,19,80,80,48,0,0,7,0,0,,30_200_33_255
Fish With Teeth,Cave,132,2,12,Normal,21,20,80,80,48,0,1,4,254,0,1_1_29_29_57_69,11_10_5_12_1_1_20_1_1_0_19_1_24_0_11_14_5_15_1_1_20_1_0_0_19_1_24_1_11_9_5_12_0_1_20_1_255_0_19_1_24_2_11_13_5_15_0_1_20_1_0_0_19_1_24_3_11_12_5_18_20_1_0_5_19_1_24_4_11_11_30_200_24_5_33_255
Super Helicopter,All,133,2,18,Normal,4,2,80,75,50,0,0,7,254,0,,2_254_33_255
Flame Projectile (Mr Stone),Mountain,135,2,3,Always,12,7,24,14,0,3,0,7,254,0,1_7,11_0_0_100_23_0_11_1_1_100_23_1_33_255
Little Rayman,All,136,0,0,Always,3,0,80,80,48,0,1,7,0,0,,2_254_33_255
Little Rayman,All,136,0,0,Always,3,0,80,80,48,0,1,7,0,0,,30_254_33_255
Shrink Fairy,All,137,5,57,Normal,4,2,80,32,0,0,200,7,254,0,,2_254_33_255
Shrink Fairy,All,137,5,57,Normal,4,2,80,32,0,0,200,1,254,0,,2_254_33_255
Shrink Fairy,All,137,5,57,Normal,4,2,80,32,0,0,200,4,254,0,,2_254_33_255
Sprinkler with 4 heads (Elastic),Music,138,0,10,Normal,15,13,64,0,10,5,0,4,0,32,69_7_15_23_31_39_47_55_63,2_254_23_0_11_1_5_11_20_1_2_0_23_1_11_99_20_1_0_2_23_2_11_99_20_1_254_2_23_3_11_99_20_1_254_0_23_4_11_99_20_1_0_2_23_5_11_99_20_1_2_0_23_6_11_99_20_1_1_254_23_7_11_99_20_1_0_0_23_8_33_255
Sprinkler with 4 heads (Elastic from gendoor),Music,138,0,10,Always,15,13,64,0,10,5,0,4,0,32,53_7_15_23_31_39_47,2_254_23_0_11_1_5_11_20_1_254_0_23_1_11_99_20_1_0_254_23_2_11_99_20_1_1_0_23_3_11_99_20_1_0_2_23_4_11_99_20_1_254_0_23_5_11_99_20_1_0_0_23_6_33_255
Maracas (Flying),Music,139,2,3,Always,15,13,56,128,16,0,1,7,0,0,,
Flying Ring (Falling),Mountain,140,0,0,Normal,26,21,36,32,20,0,1,4,255,0,13_7,2_200_23_0_11_0_2_10_20_254_0_1_23_1_33_255
Flying Ring (Falling),Image,140,0,0,Normal,22,18,36,32,20,0,1,4,255,0,13_7,2_200_23_0_11_0_2_10_20_254_0_1_23_1_33_255
Flying Ring (Falling),Cave,140,0,0,Normal,25,24,36,32,20,0,1,4,255,0,13_7,2_200_23_0_11_0_2_10_20_254_0_1_23_1_33_255
Flying Ring,Jungle,140,0,1,Normal,25,21,36,32,20,0,1,4,255,0,,2_254_33_255
Flying Ring,Jungle,140,0,1,Normal,25,21,36,32,20,0,1,1,255,0,,2_254_33_255
Flying Ring,Music,140,0,1,Normal,28,25,36,32,20,0,1,4,255,0,,2_254_33_255
Flying Ring (Horizontal),Music,140,0,1,Normal,28,25,36,32,20,0,1,4,255,0,1_9,11_99_20_1_1_0_23_0_11_99_20_1_255_0_23_1_33_255
Flying Ring (Vertical),Music,140,0,1,Normal,28,25,36,32,20,0,1,4,255,0,1_9,11_99_20_1_0_255_23_0_11_99_20_1_0_1_23_1_33_255
Flying Ring,Mountain,140,0,1,Normal,26,21,36,32,20,0,1,4,255,0,,2_254_33_255
Flying Ring (Horizontal),Mountain,140,0,1,Normal,26,21,36,32,20,0,1,4,255,0,1_9,11_99_20_1_1_0_23_0_11_99_20_1_255_0_23_1_33_255
Flying Ring (Vertical),Mountain,140,0,1,Normal,26,21,36,32,20,0,1,4,255,0,1_9,11_99_20_1_0_255_23_0_11_99_20_1_0_1_23_1_33_255
Flying Ring,Image,140,0,1,Normal,22,18,36,32,20,0,1,4,255,0,,2_254_33_255
Flying Ring (Vertical),Image,140,0,1,Normal,22,18,36,32,20,0,1,4,255,0,1_9,11_99_20_1_0_255_23_0_11_99_20_1_0_1_23_1_33_255
Flying Ring (Horizontal),Image,140,0,1,Normal,22,18,36,32,20,0,1,4,255,0,1_9,11_99_20_1_1_0_23_0_11_99_20_1_255_0_23_1_33_255
Flying Ring (Vertical),Cave,140,0,1,Normal,25,24,36,32,20,0,1,4,255,0,1_9,11_99_20_1_0_255_23_0_11_99_20_1_0_1_23_1_33_255
Flying Ring,Cave,140,0,1,Normal,25,24,36,32,20,0,1,4,255,0,,2_254_33_255
Flying Ring (Vertical),Cave,140,0,1,Normal,25,24,36,32,20,0,1,4,255,0,1_9,11_99_20_1_1_0_23_0_11_99_20_1_255_0_23_1_33_255
Flying Ring,Cake,140,0,1,Normal,21,20,36,32,20,0,1,4,255,0,,2_254_33_255
Snow (Stop),All,141,0,22,Editor,1,0,5,5,0,0,1,4,254,0,,
Snow (Wind slow),All,141,0,26,Editor,1,0,5,5,0,0,1,1,254,0,,
Snow (Wind fast),All,141,0,28,Editor,1,0,5,5,0,0,1,1,254,0,,
Snow (No wind),All,141,0,29,Editor,1,0,5,5,0,0,1,1,254,0,,
Snow (Start),All,141,0,32,Editor,1,0,5,5,0,0,1,4,254,0,,
Snow (Start),All,141,0,32,Editor,1,0,5,5,0,0,1,1,254,0,,
Oneup,All,142,5,19,Normal,4,2,80,64,32,0,200,7,0,0,,2_254_33_255
Item collected,All,143,5,20,Always,4,2,80,64,48,0,0,7,0,0,,2_254_33_255
Item collected,All,143,5,20,Always,4,2,80,64,48,0,0,7,0,0,,30_254_33_255
Eyes Evil,Music,145,0,0,Normal,24,21,80,96,50,0,4,4,255,0,,2_254_33_255
Eyes Evil,Music,145,0,0,Normal,24,21,80,96,50,0,4,1,255,0,,2_254_33_255
Eyes Evil,Image,145,0,0,Normal,27,24,80,96,50,0,4,4,255,0,,2_254_33_255
Eyes Evil,Cave,145,0,0,Normal,16,14,80,96,50,0,4,4,255,0,,2_254_33_255
Lightning Bolt,Music,146,0,4,Always,24,21,80,80,0,0,0,7,254,0,,2_254_33_255
Lightning Bolt,Image,146,0,4,Always,27,24,80,80,0,0,0,7,254,0,,30_254_33_255
Lightning Bolt,Cave,146,0,4,Always,16,14,80,80,0,0,0,7,254,0,,2_254_33_255
Moskito Chase (Moves in),Jungle,147,0,2,Normal,14,12,80,96,0,0,1,0,0,0,,2_254_33_255
Moskito Chase (Moves out),Jungle,147,0,2,Normal,14,12,80,96,0,0,2,0,0,0,,2_254_33_255
Moskito Chase (Shaking),Jungle,147,0,2,Normal,14,12,80,96,0,0,0,0,254,0,,2_254_33_255
Treble Clef,Music,149,0,0,Normal,20,17,56,128,16,0,0,1,0,0,,2_254_33_255
Mr Skops (Chase and Boss),Cave,150,0,0,Normal,24,23,128,200,32,0,8,1,255,0,13_23_23_23_57_163_163_129_129_129_129_197_197,8_0_5_0_19_6_11_2_5_1_19_1_11_0_8_0_5_2_2_100_24_0_11_1_8_0_5_3_2_100_24_1_11_3_8_0_5_4_30_70_24_2_11_4_2_70_8_1_5_15_20_60_2_0_24_3_11_5_8_1_5_13_20_60_254_0_8_0_5_2_19_1_8_1_5_15_20_60_2_0_8_0_5_4_30_80_24_4_11_6_30_60_8_0_5_4_30_10_8_1_5_15_20_106_3_0_24_5_11_11_30_60_8_0_5_4_30_60_8_1_5_15_20_193_3_0_24_6_11_8_30_200_24_7_11_7_30_30_8_1_5_15_20_48_2_0_8_0_5_2_20_1_0_0_24_8_11_9_19_3_24_9_11_10_8_2_5_0_30_72_20_6_3_251_20_5_3_252_20_5_3_253_20_5_3_254_20_6_3_255_20_15_0_0_24_10_11_12_30_200_24_11_11_13_8_1_5_13_20_40_254_0_8_0_5_5_24_12_33_255
Bullet,Jungle,151,2,2,Always,10,5,80,64,50,0,0,0,254,0,10_26_20_36,11_0_17_2_0_26_0_24_1_11_1_8_2_5_2_0_15_5_11_11_2_0_10_24_2_11_3_8_2_5_2_1_15_5_11_11_4_1_10_24_3_33_255
Bullet,Mountain,151,2,2,Always,11,6,80,64,50,0,0,4,254,0,10_26_20_36,11_0_17_2_0_26_0_24_1_11_1_8_2_5_2_0_15_5_11_11_2_0_10_24_2_11_3_8_2_5_2_1_15_5_11_11_4_1_10_24_3_33_255
Bullet,Cave,151,2,2,Always,10,6,80,64,50,0,0,4,254,0,10_26_20_36,11_0_17_2_0_26_0_24_1_11_1_8_2_5_2_0_15_5_11_11_2_0_10_24_2_11_3_8_2_5_2_1_15_5_11_11_4_1_10_24_3_33_255
Betilla,Jungle,153,0,0,Normal,26,22,80,32,0,0,0,7,0,0,1_1,11_0_2_254_24_0_11_1_5_3_2_200_24_1_33_255
Betilla,Music,153,0,0,Normal,29,26,80,32,0,0,0,7,0,0,1_1,11_0_2_254_24_0_11_1_5_3_2_200_24_1_33_255
Betilla,Mountain,153,0,0,Normal,27,22,80,32,0,0,0,7,0,0,1_1,11_0_2_254_24_0_11_1_5_3_2_200_24_1_33_255
Sprinkler with 4 heads (Down Right),Music,154,0,13,Normal,15,13,64,0,10,5,0,4,0,32,53_7_15_23_31_39_47,2_254_23_0_11_1_5_14_20_1_1_1_23_1_11_99_20_1_255_1_23_2_11_99_20_1_2_0_23_3_11_99_20_1_255_255_23_4_11_99_20_1_1_255_23_5_11_99_20_1_0_0_23_6_33_255
Sprinkler with 4 heads (Down),Music,154,0,13,Normal,15,13,64,0,10,5,0,4,0,32,37_7_15_23_31,2_254_23_0_11_1_5_14_20_1_0_1_23_1_11_99_20_1_2_0_23_2_11_99_20_1_0_254_23_3_11_99_20_1_0_0_23_4_33_255
Sprinkler with 3 heads,Music,155,0,15,Normal,15,13,64,0,10,5,0,4,0,32,21_7_15,2_254_23_0_11_1_5_16_20_1_1_0_23_1_11_99_20_1_0_0_23_2_33_255
Bad Note (1),Music,156,1,0,Normal,17,14,80,80,64,0,254,4,254,0,1_7_13,11_0_2_200_24_0_11_1_0_200_24_1_11_2_1_200_24_2_33_255
Water,Jungle,157,0,0,Normal,24,20,50,80,0,0,255,1,0,0,,2_254_33_255
Water,Mountain,157,0,0,Normal,28,23,50,80,0,0,255,7,0,0,,2_254_33_255
Ink,Image,157,0,0,Normal,15,11,50,80,0,0,255,7,0,0,,30_254_33_255
Water,Cave,157,0,0,Normal,27,26,50,80,0,0,255,7,0,0,,2_254_33_255
Water (Follow),Jungle,157,0,1,Normal,24,20,50,80,0,0,0,7,0,0,,2_254_33_255
Water (Follow),Mountain,157,0,1,Normal,28,23,50,80,0,0,0,7,0,0,,2_254_33_255
Ink (Follow),Image,157,0,1,Normal,15,11,50,80,0,0,0,7,0,0,,30_254_33_255
Water (Follow),Cave,157,0,1,Normal,27,26,50,80,0,0,0,7,0,0,,2_254_33_255
Palette Change (Left 1 to Right 2),All,158,9,0,Editor,2,1,80,64,0,0,0,7,254,0,,30_250_33_255
Palette Change (Left 1 to Right 3),All,158,9,1,Editor,2,1,80,64,0,0,0,7,254,0,,30_250_33_255
Palette Change (Left 2 to Right 1),All,158,9,3,Editor,2,1,80,64,0,0,0,7,254,0,,30_250_33_255
Palette Change (Top 1 to Bottom 2),All,158,9,6,Editor,2,1,80,64,0,0,0,7,254,0,,30_250_33_255
Palette Change (Top 2 to Bottom 1),All,158,9,9,Editor,2,1,80,64,0,0,0,7,254,0,,30_250_33_255
Monk (Ball bridge),Music,159,3,0,Normal,16,13,112,192,8,4,0,4,0,32,,
Monk (Bongos),Music,160,4,0,Normal,16,13,112,240,4,4,0,4,0,32,,
Ting (D1),All,161,5,24,Normal,4,2,0,0,0,0,200,7,254,0,,
Breakout Ting,All,161,5,24,Always,4,2,18,16,0,0,200,7,254,0,,
Ting (E),All,161,5,25,Normal,4,2,0,0,0,0,200,7,254,0,,
Ting (F),All,161,5,26,Normal,4,2,0,0,0,0,200,7,254,0,,
Ting (G),All,161,5,27,Normal,4,2,0,0,0,0,200,7,254,0,,
Ting (A),All,161,5,28,Normal,4,2,0,0,0,0,200,7,254,0,,
Ting (B),All,161,5,29,Normal,4,2,0,0,0,0,200,7,254,0,,
Ting (C),All,161,5,30,Normal,4,2,0,0,0,0,200,7,254,0,,
Ting (D2),All,161,5,31,Normal,4,2,0,0,0,0,200,7,254,0,,
Joe Ufo,Cave,162,0,13,Normal,28,27,60,96,8,0,0,4,0,32,,30_200_33_255
Circuit Box (Left Rotates 90 Clockwise),Cave,163,0,2,Normal,28,27,16,16,0,0,0,4,0,0,,2_254_33_255
Circuit Box (?),Cave,163,0,4,Normal,28,27,16,16,0,0,0,4,0,0,,2_254_33_255
Circuit Box (?),Cave,163,0,5,Normal,28,27,16,16,0,0,0,4,0,0,,2_254_33_255
Circuit Box (?),Cave,163,0,6,Normal,28,27,16,16,0,0,0,4,0,0,,2_254_33_255
Circuit Box (?),Cave,163,0,7,Normal,28,27,16,16,0,0,0,4,0,0,,2_254_33_255
Circuit Box (Reverse Direction),Cave,163,0,8,Normal,28,27,16,16,0,0,0,4,0,0,,2_254_33_255
Circuit Box (Faster Right - Slower Left),Cave,163,0,9,Normal,28,27,16,16,0,0,0,4,0,0,,2_254_33_255
Circuit Box (Faster Left - Slower Right),Cave,163,0,10,Normal,28,27,16,16,0,0,0,4,0,0,,2_254_33_255
Circuit Box (Faster Up - Slower Down),Cave,163,0,12,Normal,28,27,16,16,0,0,0,4,0,0,,2_254_33_255
Gendoor (1),All,164,10,2,Editor,2,1,0,0,0,0,0,4,254,0,,
Livingstone Little (Aggressive),Jungle,165,0,0,Normal,13,11,80,95,50,3,2,4,255,0,17_39_17_59_81_59,11_0_8_0_5_7_19_1_23_0_11_5_8_1_5_13_11_2_0_100_2_1_8_0_5_0_19_1_0_100_23_1_11_4_8_0_5_14_19_1_24_2_11_1_8_0_5_7_19_1_23_3_11_6_8_1_5_13_11_3_1_100_2_1_8_0_5_0_19_1_1_100_23_4_11_4_8_0_5_14_19_1_24_5_33_255
Lever (1),All,166,5,53,Normal,4,2,80,80,0,0,254,4,0,0,,2_254_33_255
Plum (3),Jungle,167,0,12,Normal,16,13,20,30,9,0,1,4,254,32,,2_254_33_255
Beam,Cave,170,3,0,Always,24,23,80,80,0,0,0,7,255,0,,30_200_33_255
Rayman and Bzzit Cutscene,Jungle,171,6,9,Always,23,19,80,80,48,0,1,7,0,0,,30_254_33_255
Stone Man (Aggressive),Mountain,172,0,0,Normal,14,11,80,127,0,3,15,4,254,0,1_23_97_81_1_81_1_1_1_1_115_81_1,11_10_8_0_5_14_19_1_24_0_11_11_8_0_5_10_19_1_17_70_28_1_24_2_24_3_11_13_8_1_5_1_19_1_8_0_5_9_19_1_24_4_11_17_8_1_5_0_19_2_24_5_11_0_8_0_5_3_19_1_8_0_5_4_19_1_8_0_5_14_24_6_11_1_8_0_5_14_24_7_11_7_8_0_5_9_19_1_8_0_5_15_19_1_24_8_11_12_8_0_5_13_19_2_24_9_11_14_8_0_5_11_19_1_11_15_30_200_24_10_11_16_8_0_5_12_19_1_24_11_11_8_30_10_24_12_33_255
Pirate Ship,Image,173,0,0,Normal,23,19,0,0,0,0,0,4,0,0,13_17_27_63,2_250_2_250_20_150_240_0_20_40_248_0_2_1_30_250_23_0_30_200_23_1_20_64_0_6_2_1_30_200_23_2_20_16_3_253_20_16_6_253_20_16_9_253_20_32_12_253_20_16_9_253_20_16_6_253_20_16_3_253_20_1_0_0_30_200_23_3_30_50_20_16_4_240_20_16_8_248_20_16_12_252_20_16_16_4_20_16_16_8_20_16_16_16_20_16_16_6_20_16_16_250_20_250_16_0_33_255
Space Pirate (Bomber Left 2),Image,174,0,1,Normal,24,21,80,96,0,0,2,4,255,0,,30_200_33_255
Space Pirate (Earring Left 2),Image,174,0,16,Normal,24,21,80,96,0,0,2,4,255,0,,30_200_33_255
Pin (Down Platform),Image,175,0,7,Normal,13,7,90,48,8,0,0,4,254,32,,30_250_33_255
Pin (Down),Image,175,0,16,Normal,13,7,90,48,8,0,0,4,254,0,,30_250_33_255
Pencil (Down Static),Image,176,0,0,Normal,13,7,78,127,7,0,1,4,254,32,,30_250_33_255
Yinyang,Image,177,0,12,Normal,13,7,90,64,10,0,1,4,254,32,,30_250_33_255
Yinyang (Released),Image,177,2,2,Normal,13,7,90,64,10,0,1,4,254,32,,30_250_33_255
Pencil (Down First of a wave),Image,178,0,2,Normal,13,7,78,127,7,0,3,4,254,32,,30_200_33_255
Pencil (Down Moving Alone),Image,178,0,2,Normal,13,7,78,127,7,0,1,4,254,32,,30_200_33_255
Pencil (Down Part of a wave),Image,179,0,2,Normal,13,7,78,127,7,0,1,4,254,32,,30_200_33_255
Mr Sax (Chase and Boss),Music,180,0,2,Normal,12,10,128,200,32,0,12,7,255,0,,2_254_33_255
Mr Sax (Increase walk speed),Music,181,0,8,Editor,12,10,80,96,0,0,1,4,0,0,,30_254_33_255
Mr Sax (Decrease walk speed),Music,181,0,9,Editor,12,10,80,96,0,0,0,4,0,0,,30_254_33_255
Bad Note (Stationary),Music,182,0,4,Normal,17,14,80,72,12,0,1,4,254,0,,2_254_33_255
Mr Sax (First Encounter),Music,183,0,2,Normal,12,10,128,200,32,0,255,7,255,0,,2_254_33_255
Space Pirate (Bomber Right 1),Image,184,0,1,Normal,24,21,80,96,0,0,2,4,255,0,,1_1_30_200_33_255
Space Pirate (Earring Right 1),Image,184,0,16,Normal,24,21,80,96,0,0,2,4,255,0,,1_1_30_200_33_255
Bad Note (2),Music,185,1,0,Normal,17,14,80,80,64,0,254,4,254,0,1_7_13,11_0_2_200_24_0_11_1_0_200_24_1_11_2_1_200_24_2_33_255
Space Pirate (Dead),Image,186,0,0,Always,24,21,80,96,0,0,0,7,0,0,,30_200_33_255
Viking Mama,Image,187,0,6,Normal,23,19,128,200,0,0,6,4,255,0,,30_200_33_255
Spiky Platform,Cave,188,0,7,Normal,23,22,18,32,5,0,0,4,254,32,,2_254_33_255
Spiky Platform (Vertical),Cave,189,0,7,Normal,23,22,18,32,5,0,0,4,254,32,1_9,11_99_20_1_0_254_23_0_11_99_20_1_0_2_23_1_33_255
Spiky Platform (Horizontal),Cave,189,0,7,Normal,23,22,18,32,5,0,0,4,254,32,1_9,11_99_20_1_2_0_23_0_11_99_20_1_254_0_23_1_33_255
Sword,Image,190,2,10,Always,23,19,128,120,1,1,0,7,254,32,,30_200_33_255
Pencil (Falling 1),Image,191,2,1,Normal,13,7,78,127,7,0,0,4,255,0,,30_250_33_255
Pencil (Falling 2),Image,191,2,1,Normal,13,7,78,127,7,0,1,4,255,0,,30_250_33_255
Pencil (Falling 7),Image,191,2,1,Normal,13,7,78,127,7,0,7,4,255,0,,30_250_33_255
Pencil (Falling 3),Image,191,2,1,Normal,13,7,78,127,7,0,2,4,255,0,,30_250_33_255
Pencil (Falling 4),Image,191,2,1,Normal,13,7,78,127,7,0,3,4,255,0,,30_250_33_255
Pencil (Falling 6),Image,191,2,1,Normal,13,7,78,127,7,0,6,4,255,0,,30_250_33_255
Pencil (Falling 5),Image,191,2,1,Normal,13,7,78,127,7,0,5,4,255,0,,30_250_33_255
Beam Projectile,Image,192,1,2,Always,19,15,32,32,16,0,0,7,254,0,,
Boiling Pot,Image,193,0,0,Normal,26,23,79,97,64,0,1,7,255,0,,
Boiling Pot (Parts 1),Image,194,1,0,Always,26,23,79,97,64,0,1,7,255,0,1_9,11_0_20_200_0_224_24_0_11_1_20_200_0_32_24_1_33_255
Boiling Pot (Parts 2),Image,194,1,2,Always,26,23,79,97,64,0,1,7,255,0,1_9,11_0_20_200_233_233_24_0_11_1_20_200_23_23_24_1_33_255
Boiling Pot (Parts 3),Image,194,1,4,Always,26,23,79,97,64,0,1,7,255,0,1_9,11_0_20_200_23_233_24_0_11_1_20_200_233_23_24_1_33_255
Boiling Pot (Parts 4),Image,194,1,6,Always,26,23,79,97,64,0,1,7,255,0,1_9,11_0_20_200_224_0_24_0_11_1_20_200_32_0_24_1_33_255
Spider (Ceiling),Cave,195,0,11,Normal,20,19,80,96,48,0,4,4,254,0,,30_200_33_255
Spider's Spike,Cave,196,0,10,Always,20,19,64,80,16,0,0,7,0,0,,1_1_30_200_33_255
Medallion,Jungle,197,5,32,Always,29,2,152,93,0,0,0,7,254,0,,30_200_33_255
Medallion,Music,197,5,32,Always,32,2,152,93,0,0,0,7,254,0,,30_200_33_255
Medallion,Mountain,197,5,32,Always,29,2,152,93,0,0,0,7,254,0,,30_200_33_255
Medallion,Image,197,5,32,Always,31,2,152,93,0,0,0,7,254,0,,30_200_33_255
Medallion,Cave,197,5,32,Always,35,2,152,93,0,0,0,7,254,0,,30_200_33_255
Mr Stone (Chase),Mountain,198,0,0,Normal,16,13,128,200,30,0,200,7,253,0,,2_254_33_255
Mr Stone (Chase to Walking),Mountain,199,0,13,Editor,16,13,80,96,0,0,1,4,0,0,,30_254_33_255
Mr Stone (Chase to Run),Mountain,199,0,14,Editor,16,13,80,96,0,0,2,4,0,0,,30_254_33_255
Mr Stone (Chase to Run faster),Mountain,199,0,15,Editor,16,13,80,96,0,0,3,4,0,0,,30_254_33_255
Curse Stars (1),All,202,0,57,Always,1,0,80,48,16,0,0,7,0,0,,30_200_33_255
Curse Stars (2),All,202,0,58,Always,1,0,80,48,16,0,0,7,0,0,,30_200_33_255
Washing Machine (2),Image,203,0,17,Normal,19,15,128,200,100,0,0,7,254,0,,
Dark Rayman,Cake,204,0,0,Always,26,0,80,80,20,0,0,7,254,0,,2_254_33_255
 Fireball Effect for Dark Rayman Curse,All,205,5,1,Always,4,2,60,48,32,0,1,7,254,0,,30_200_33_255
Rayman's Feet,All,206,2,22,Always,1,0,80,80,20,0,0,7,255,0,,2_254_33_255
Rayman's Feet,All,206,2,22,Always,1,0,80,80,20,0,0,7,255,0,,30_254_33_255
Frying Pan,Cake,207,0,0,Normal,23,22,24,36,12,0,0,4,0,0,,2_254_33_255
Large Dust Circle,Music,208,0,0,Always,31,28,64,64,64,0,0,7,0,0,,2_254_33_255
Large Dust Circle,Mountain,208,0,0,Always,10,4,64,64,64,0,0,7,0,0,,2_254_33_255
Large Dust Circle,Image,208,0,0,Always,12,6,64,64,64,0,0,7,0,0,,30_254_33_255
Large Dust Circle,Cave,208,0,0,Always,12,8,64,64,64,0,0,7,0,0,,2_254_33_255
Large Dust Circle,Cake,208,0,0,Always,10,4,64,64,64,0,0,7,0,0,,2_254_33_255
Flame (1),Cake,209,0,3,Always,13,10,72,112,0,0,0,7,255,0,285_285_285_285_285,11_0_20_45_16_0_20_1_0_0_24_0_11_2_20_4_252_0_20_8_248_0_20_40_240_0_20_8_248_0_20_4_252_0_20_2_0_0_20_4_4_0_20_8_8_0_20_90_16_0_20_8_8_0_20_4_4_0_20_2_0_0_20_4_252_0_20_8_248_0_20_90_240_0_20_8_248_0_20_4_252_0_20_2_0_0_20_4_4_0_20_8_8_0_20_40_16_0_20_8_8_0_20_4_4_0_20_1_0_0_24_1_11_3_20_2_253_0_20_4_250_0_20_8_244_0_20_30_232_0_20_8_244_0_20_4_250_0_20_2_253_0_20_1_0_0_20_2_3_0_20_4_6_0_20_8_12_0_20_70_24_0_20_8_12_0_20_4_6_0_20_2_3_0_20_1_0_0_20_2_253_0_20_4_250_0_20_8_244_0_20_70_232_0_20_8_244_0_20_4_250_0_20_2_253_0_20_1_0_0_20_2_3_0_20_4_6_0_20_8_12_0_20_30_24_0_20_8_12_0_20_4_6_0_20_2_3_0_20_1_0_0_24_2_11_4_20_32_1_0_20_32_2_0_20_100_3_0_20_1_4_0_20_80_3_0_20_100_3_0_20_32_2_0_20_32_1_0_20_1_0_0_24_3_11_1_30_1_24_4_33_255
